t_s,fused_yaw_deg,ahrs_yaw_deg,raw_vyaw_deg_s,ahrs_vyaw_deg_s,mag_x,mag_y,mag_z,mag_magnitude,x_m,y_m,is_checkpoint,checkpoint_idx,gt_x,gt_y,gt_error_m
14.275,5.4077,98.0680,-0.9279,-1.0507,0.000013,-0.000016,-0.000069,0.000072,4.2323,0.2918,0,,,,
14.301,5.4100,98.0548,0.4765,0.4201,0.000013,-0.000015,-0.000069,0.000072,4.2413,0.2927,0,,,,
14.325,5.4414,98.0700,0.8356,0.8997,0.000013,-0.000015,-0.000069,0.000072,4.2508,0.2936,0,,,,
14.349,5.4614,98.0877,0.6117,0.5952,0.000014,-0.000015,-0.000069,0.000072,4.2603,0.2945,0,,,,
14.375,5.4654,98.0842,-0.5601,-0.7056,0.000014,-0.000016,-0.000069,0.000072,4.2698,0.2954,0,,,,
14.400,5.4697,98.0924,0.6938,0.7981,0.000014,-0.000016,-0.000069,0.000072,4.2810,0.2965,0,,,,
14.425,5.4844,98.1050,0.3203,0.2405,0.000014,-0.000015,-0.000069,0.000072,4.2885,0.2972,0,,,,
14.450,5.4920,98.1135,0.1122,-0.1110,0.000014,-0.000015,-0.000069,0.000072,4.2984,0.2982,0,,,,
14.474,5.4943,98.1178,0.7754,0.7889,0.000015,-0.000015,-0.000069,0.000072,4.3079,0.2991,0,,,,
14.500,5.5140,98.1360,0.4591,0.0143,0.000015,-0.000016,-0.000069,0.000072,4.3177,0.3000,0,,,,
14.525,5.5713,98.2332,0.6985,0.6508,0.000015,-0.000016,-0.000069,0.000072,4.3272,0.3009,0,,,,
14.550,5.6024,98.2335,-0.3947,-0.7480,0.000015,-0.000015,-0.000069,0.000072,4.3390,0.3021,0,,,,
14.576,5.6034,98.2481,1.2416,1.4148,0.000016,-0.000015,-0.000069,0.000072,4.3467,0.3029,0,,,,
14.601,5.6403,98.2715,1.3440,1.2939,0.000016,-0.000016,-0.000069,0.000072,4.3563,0.3038,0,,,,
14.625,5.6813,98.3066,2.0807,2.1729,0.000016,-0.000016,-0.000069,0.000072,4.3660,0.3048,0,,,,
14.649,5.7293,98.3502,1.0061,0.9559,0.000017,-0.000015,-0.000068,0.000072,4.3770,0.3059,0,,,,
14.674,5.7638,98.3877,2.3151,2.3697,0.000017,-0.000015,-0.000068,0.000072,4.3846,0.3066,0,,,,
14.700,5.8198,98.4414,1.6097,1.2733,0.000017,-0.000015,-0.000068,0.000072,4.3962,0.3078,0,,,,
14.725,5.8439,98.4621,0.2218,0.3046,0.000017,-0.000016,-0.000068,0.000072,4.4038,0.3086,0,,,,
14.752,5.8318,98.4547,0.8915,0.9621,0.000017,-0.000016,-0.000068,0.000072,4.4131,0.3095,0,,,,
14.774,5.9014,98.5614,0.8816,0.8808,0.000018,-0.000016,-0.000068,0.000072,4.4228,0.3105,0,,,,
14.799,5.9433,98.5903,1.1140,1.3754,0.000018,-0.000015,-0.000068,0.000072,4.4321,0.3115,0,,,,
14.824,5.9823,98.6068,0.4178,0.2569,0.000018,-0.000015,-0.000068,0.000072,4.4417,0.3125,0,,,,
14.849,6.0097,98.6276,1.9272,1.8682,0.000019,-0.000015,-0.000068,0.000072,4.4509,0.3135,0,,,,
14.875,6.0650,98.6889,1.9416,1.8925,0.000019,-0.000016,-0.000068,0.000072,4.4604,0.3145,0,,,,
14.900,6.1056,98.7338,1.0673,1.2746,0.000019,-0.000015,-0.000068,0.000072,4.4696,0.3154,0,,,,
14.924,6.1277,98.7485,0.7447,0.6507,0.000019,-0.000015,-0.000068,0.000072,4.4791,0.3165,0,,,,
14.949,6.1510,98.7805,1.2415,1.2351,0.000020,-0.000015,-0.000068,0.000072,4.4888,0.3175,0,,,,
14.975,6.1802,98.8019,0.9146,0.9775,0.000020,-0.000015,-0.000068,0.000072,4.4984,0.3185,0,,,,
14.999,6.2048,98.8259,0.7695,0.4326,0.000020,-0.000015,-0.000067,0.000072,4.5099,0.3198,0,,,,
15.024,6.2630,98.9195,0.4155,0.6768,0.000021,-0.000015,-0.000067,0.000072,4.5175,0.3206,0,,,,
15.050,6.3016,98.9335,1.1808,0.9815,0.000021,-0.000015,-0.000067,0.000072,4.5274,0.3217,0,,,,
15.074,6.3627,98.9921,1.9881,1.8817,0.000021,-0.000015,-0.000067,0.000072,4.5370,0.3228,0,,,,
15.099,6.4023,99.0307,1.1150,0.8433,0.000022,-0.000015,-0.000067,0.000072,4.5463,0.3238,0,,,,
15.124,6.4326,99.0559,1.4927,1.3805,0.000022,-0.000015,-0.000067,0.000072,4.5559,0.3249,0,,,,
15.149,6.4997,99.1248,2.7320,2.7562,0.000022,-0.000015,-0.000067,0.000072,4.5674,0.3262,0,,,,
15.174,6.5425,99.1624,0.8750,0.8462,0.000023,-0.000015,-0.000066,0.000072,4.5751,0.3271,0,,,,
15.200,6.5488,99.1674,0.3558,0.2483,0.000023,-0.000015,-0.000066,0.000072,4.5840,0.3281,0,,,,
15.224,6.5575,99.1769,0.2497,0.2636,0.000023,-0.000015,-0.000066,0.000072,4.5934,0.3292,0,,,,
15.250,6.5734,99.1993,0.9773,0.8694,0.000023,-0.000015,-0.000066,0.000072,4.6030,0.3303,0,,,,
15.274,6.6308,99.2817,-0.2713,-0.2422,0.000024,-0.000015,-0.000066,0.000072,4.6124,0.3314,0,,,,
15.300,6.6579,99.2901,0.6203,0.4059,0.000024,-0.000015,-0.000066,0.000071,4.6239,0.3327,0,,,,
15.325,6.6757,99.3034,1.2116,1.0660,0.000024,-0.000015,-0.000065,0.000071,4.6315,0.3336,0,,,,
15.350,6.7184,99.3367,1.6291,1.4905,0.000025,-0.000015,-0.000065,0.000071,4.6414,0.3348,0,,,,
15.375,6.7415,99.3666,1.3374,1.2188,0.000025,-0.000015,-0.000065,0.000071,4.6510,0.3359,0,,,,
15.399,6.7779,99.3996,0.9071,1.1157,0.000025,-0.000015,-0.000065,0.000071,4.6623,0.3372,0,,,,
15.424,6.8046,99.4286,1.6808,1.7644,0.000026,-0.000015,-0.000065,0.000071,4.6699,0.3381,0,,,,
15.450,6.8314,99.4523,0.1944,0.2239,0.000026,-0.000015,-0.000064,0.000071,4.6825,0.3396,0,,,,
15.474,6.8399,99.4625,0.2751,0.1761,0.000026,-0.000015,-0.000064,0.000071,4.6903,0.3406,0,,,,
15.500,6.8380,99.4657,0.8522,1.0240,0.000027,-0.000015,-0.000064,0.000071,4.7005,0.3418,0,,,,
15.525,6.9034,99.5559,0.4396,0.5334,0.000027,-0.000014,-0.000063,0.000070,4.7105,0.3430,0,,,,
15.549,6.9255,99.5644,0.3731,0.8338,0.000027,-0.000014,-0.000063,0.000070,4.7201,0.3442,0,,,,
15.574,6.9484,99.5714,0.1231,0.0398,0.000027,-0.000014,-0.000063,0.000070,4.7301,0.3454,0,,,,
15.599,6.9834,99.6102,1.8208,2.3335,0.000028,-0.000014,-0.000063,0.000070,4.7418,0.3468,0,,,,
15.625,7.0177,99.6357,0.3719,0.4392,0.000028,-0.000014,-0.000062,0.000070,4.7497,0.3478,0,,,,
15.652,7.0329,99.6585,0.5697,0.6158,0.000028,-0.000014,-0.000062,0.000070,4.7593,0.3490,0,,,,
15.674,7.0479,99.6717,1.5151,1.4558,0.000028,-0.000014,-0.000062,0.000069,4.7692,0.3502,0,,,,
15.700,7.0985,99.7286,2.0926,0.8025,0.000028,-0.000014,-0.000061,0.000069,4.7788,0.3514,0,,,,
15.724,7.1103,99.7319,0.5133,0.5160,0.000029,-0.000014,-0.000061,0.000069,4.7884,0.3526,0,,,,
15.750,7.1180,99.7385,-0.0783,-0.1197,0.000029,-0.000014,-0.000061,0.000069,4.8001,0.3540,0,,,,
15.777,7.1590,99.8289,1.4248,1.4356,0.000029,-0.000013,-0.000060,0.000069,4.8079,0.3550,0,,,,
15.799,7.2077,99.8390,0.4087,-0.1127,0.000030,-0.000013,-0.000060,0.000068,4.8180,0.3563,0,,,,
15.825,7.2219,99.8481,0.7756,0.8743,0.000030,-0.000013,-0.000060,0.000068,4.8278,0.3575,0,,,,
15.849,7.2307,99.8563,0.6953,0.6976,0.000030,-0.000013,-0.000059,0.000068,4.8382,0.3588,0,,,,
15.874,7.2526,99.8750,0.5951,0.8088,0.000030,-0.000013,-0.000059,0.000067,4.8482,0.3601,0,,,,
15.899,7.2441,99.8643,-0.4899,-0.3079,0.000031,-0.000013,-0.000058,0.000067,4.8609,0.3617,0,,,,
15.925,7.2298,99.8490,-0.6072,-0.6646,0.000031,-0.000013,-0.000058,0.000067,4.8689,0.3628,0,,,,
15.950,7.2404,99.8805,1.9368,1.7977,0.000031,-0.000013,-0.000058,0.000067,4.8798,0.3641,0,,,,
15.974,7.2797,99.9012,0.8093,0.4320,0.000031,-0.000013,-0.000057,0.000066,4.8900,0.3654,0,,,,
16.000,7.3106,99.9383,0.8995,0.9680,0.000031,-0.000012,-0.000057,0.000066,4.9009,0.3668,0,,,,
16.024,7.3674,100.0159,1.9537,1.8850,0.000031,-0.000012,-0.000056,0.000065,4.9112,0.3682,0,,,,
16.049,7.4280,100.0552,0.7542,0.4525,0.000031,-0.000012,-0.000056,0.000065,4.9238,0.3698,0,,,,
16.074,7.4495,100.0725,0.6534,0.4974,0.000032,-0.000012,-0.000055,0.000065,4.9321,0.3709,0,,,,
16.099,7.4533,100.0752,0.1149,0.0289,0.000032,-0.000012,-0.000055,0.000064,4.9433,0.3723,0,,,,
16.124,7.4925,100.1134,0.8342,0.8666,0.000032,-0.000012,-0.000054,0.000064,4.9537,0.3737,0,,,,
16.150,7.5058,100.1318,1.0457,1.0061,0.000032,-0.000012,-0.000054,0.000063,4.9649,0.3752,0,,,,
16.174,7.5227,100.1418,0.2622,0.2895,0.000032,-0.000012,-0.000053,0.000063,4.9754,0.3766,0,,,,
16.199,7.5424,100.1636,0.8716,0.0889,0.000032,-0.000011,-0.000053,0.000063,4.9890,0.3784,0,,,,
16.226,7.5426,100.1646,0.2429,0.1739,0.000032,-0.000011,-0.000052,0.000062,4.9977,0.3795,0,,,,
16.252,7.5520,100.1837,1.5277,1.5995,0.000032,-0.000011,-0.000051,0.000062,5.0093,0.3811,0,,,,
16.276,7.6256,100.2684,1.5982,1.8040,0.000032,-0.000011,-0.000051,0.000061,5.0201,0.3825,0,,,,
16.300,7.6695,100.3093,1.5925,1.7150,0.000033,-0.000011,-0.000050,0.000061,5.0316,0.3840,0,,,,
16.324,7.7148,100.3384,1.3865,1.3123,0.000033,-0.000011,-0.000050,0.000061,5.0425,0.3855,0,,,,
16.350,7.7735,100.3979,2.3529,2.0122,0.000032,-0.000010,-0.000049,0.000060,5.0554,0.3873,0,,,,
16.374,7.8040,100.4256,1.3023,1.2618,0.000032,-0.000010,-0.000049,0.000060,5.0642,0.3885,0,,,,
16.400,7.8340,100.4575,1.0131,0.5733,0.000032,-0.000010,-0.000049,0.000059,5.0748,0.3899,0,,,,
16.425,7.8464,100.4660,0.3566,0.2056,0.000033,-0.000010,-0.000048,0.000059,5.0854,0.3914,0,,,,
16.450,7.8391,100.4562,-0.4940,-0.6593,0.000033,-0.000010,-0.000047,0.000058,5.0959,0.3928,0,,,,
16.474,7.8261,100.4484,-0.1940,-0.2614,0.000033,-0.000010,-0.000047,0.000058,5.1064,0.3943,0,,,,
16.501,7.8278,100.4545,0.4990,1.3477,0.000033,-0.000010,-0.000047,0.000058,5.1186,0.3959,0,,,,
16.524,7.8829,100.5239,1.4809,1.6388,0.000033,-0.000010,-0.000046,0.000057,5.1271,0.3971,0,,,,
16.550,7.9363,100.5725,1.7141,1.4051,0.000033,-0.000010,-0.000045,0.000057,5.1375,0.3986,0,,,,
16.574,7.9764,100.6016,1.5191,1.3274,0.000032,-0.000009,-0.000045,0.000056,5.1477,0.4000,0,,,,
16.599,8.0101,100.6291,-0.5654,-0.3712,0.000032,-0.000010,-0.000044,0.000056,5.1582,0.4015,0,,,,
16.624,7.9929,100.6116,-0.7484,-0.7678,0.000033,-0.000009,-0.000044,0.000055,5.1682,0.4029,0,,,,
16.650,7.9654,100.5874,-0.8837,-0.5316,0.000033,-0.000009,-0.000043,0.000055,5.1804,0.4046,0,,,,
16.675,7.9613,100.5864,0.0252,0.5393,0.000032,-0.000009,-0.000043,0.000055,5.1887,0.4057,0,,,,
16.701,7.9646,100.5884,0.1796,0.1029,0.000032,-0.000009,-0.000042,0.000054,5.1993,0.4072,0,,,,
16.725,7.9646,100.5866,-0.1397,-0.2084,0.000032,-0.000009,-0.000042,0.000054,5.2090,0.4086,0,,,,
16.751,7.9792,100.6069,0.8820,0.8767,0.000032,-0.000009,-0.000041,0.000053,5.2202,0.4102,0,,,,
16.775,8.0125,100.6483,0.4051,0.4007,0.000032,-0.000009,-0.000041,0.000053,5.2303,0.4116,0,,,,
16.800,8.0431,100.6743,1.0254,0.7003,0.000032,-0.000009,-0.000041,0.000052,5.2406,0.4130,0,,,,
16.825,8.0631,100.6868,0.7979,0.6868,0.000032,-0.000009,-0.000040,0.000052,5.2502,0.4144,0,,,,
16.850,8.0791,100.6977,-0.5902,-0.6226,0.000032,-0.000009,-0.000040,0.000052,5.2604,0.4158,0,,,,
16.874,8.0646,100.6850,-0.7616,-0.5903,0.000031,-0.000009,-0.000039,0.000051,5.2701,0.4172,0,,,,
16.900,8.0234,100.6264,-2.9141,-3.0453,0.000031,-0.000009,-0.000039,0.000051,5.2803,0.4186,0,,,,
16.924,7.9494,100.5706,-2.5603,-2.4010,0.000031,-0.000009,-0.000038,0.000050,5.2899,0.4200,0,,,,
16.949,7.8599,100.4794,-3.3302,-3.1091,0.000031,-0.000009,-0.000038,0.000050,5.3009,0.4215,0,,,,
16.974,7.8014,100.4237,-2.6646,-2.6902,0.000031,-0.000008,-0.000038,0.000050,5.3088,0.4226,0,,,,
16.999,7.7306,100.3420,-2.7448,-2.5843,0.000031,-0.000008,-0.000037,0.000049,5.3187,0.4240,0,,,,
17.025,7.6994,100.3364,-1.4590,-1.5632,0.000031,-0.000008,-0.000037,0.000049,5.3282,0.4252,0,,,,
17.051,7.6653,100.2873,-1.3973,-1.4051,0.000031,-0.000008,-0.000036,0.000048,5.3378,0.4265,0,,,,
17.075,7.6412,100.2638,-1.2787,-1.3767,0.000031,-0.000008,-0.000036,0.000048,5.3469,0.4278,0,,,,
17.099,7.6054,100.2287,-1.0926,-0.9718,0.000030,-0.000008,-0.000036,0.000048,5.3577,0.4292,0,,,,
17.126,7.5924,100.2026,-0.9507,-1.5024,0.000030,-0.000008,-0.000035,0.000047,5.3653,0.4302,0,,,,
17.151,7.5586,100.1797,-0.4268,-0.6459,0.000030,-0.000008,-0.000035,0.000047,5.3751,0.4315,0,,,,
17.175,7.5447,100.1671,-0.8619,-0.8754,0.000030,-0.000008,-0.000035,0.000047,5.3841,0.4327,0,,,,
17.199,7.5342,100.1593,-0.0775,-0.0193,0.000030,-0.000008,-0.000034,0.000046,5.3939,0.4340,0,,,,
17.225,7.5321,100.1547,-0.3340,-0.3619,0.000030,-0.000008,-0.000034,0.000046,5.4024,0.4351,0,,,,
17.249,7.5174,100.1396,-0.3436,-0.4667,0.000030,-0.000008,-0.000034,0.000046,5.4134,0.4366,0,,,,
17.274,7.5092,100.1395,-1.8619,-1.7651,0.000029,-0.000008,-0.000033,0.000045,5.4208,0.4376,0,,,,
17.300,7.4711,100.0927,-1.2684,-1.4147,0.000029,-0.000008,-0.000033,0.000045,5.4312,0.4389,0,,,,
17.326,7.4383,100.0596,-2.2780,-2.2125,0.000029,-0.000007,-0.000033,0.000045,5.4399,0.4401,0,,,,
17.350,7.3780,99.9983,-1.1018,-0.9871,0.000029,-0.000007,-0.000032,0.000044,5.4498,0.4414,0,,,,
17.375,7.3571,99.9815,-0.3163,-0.2850,0.000029,-0.000007,-0.000032,0.000044,5.4583,0.4425,0,,,,
17.400,7.3565,99.9824,0.1630,1.2276,0.000029,-0.000007,-0.000032,0.000044,5.4692,0.4439,0,,,,
17.425,7.3805,100.0031,0.7889,0.6802,0.000029,-0.000007,-0.000031,0.000043,5.4766,0.4448,0,,,,
17.450,7.4114,100.0414,1.0926,0.9756,0.000028,-0.000007,-0.000031,0.000043,5.4863,0.4461,0,,,,
17.474,7.4337,100.0563,0.7571,0.8717,0.000028,-0.000007,-0.000031,0.000042,5.4951,0.4472,0,,,,
17.500,7.4652,100.0932,0.9966,0.9505,0.000028,-0.000007,-0.000030,0.000042,5.5050,0.4485,0,,,,
17.525,7.4817,100.1197,-0.1637,-0.5863,0.000028,-0.000007,-0.000030,0.000042,5.5136,0.4497,0,,,,
17.551,7.4739,100.0957,-0.8756,-1.5092,0.000028,-0.000007,-0.000030,0.000041,5.5234,0.4510,0,,,,
17.581,7.4370,100.0380,-2.1162,-2.0808,0.000027,-0.000007,-0.000030,0.000041,5.5320,0.4521,0,,,,
17.601,7.3845,100.0018,-2.0438,-2.1303,0.000027,-0.000007,-0.000029,0.000041,5.5424,0.4534,0,,,,
17.626,7.3384,99.9627,-1.3273,-1.4220,0.000027,-0.000007,-0.000029,0.000040,5.5508,0.4545,0,,,,
17.649,7.3046,99.9368,-1.4310,-1.5340,0.000027,-0.000007,-0.000029,0.000040,5.5611,0.4558,0,,,,
17.674,7.2961,99.9223,0.7602,0.5021,0.000027,-0.000007,-0.000029,0.000040,5.5699,0.4570,0,,,,
17.699,7.3291,99.9517,0.9534,0.0612,0.000026,-0.000007,-0.000028,0.000039,5.5810,0.4584,0,,,,
17.725,7.3289,99.9513,0.1674,0.2832,0.000026,-0.000006,-0.000028,0.000039,5.5885,0.4594,0,,,,
17.750,7.3300,99.9506,0.2634,0.1735,0.000026,-0.000006,-0.000028,0.000038,5.5984,0.4606,0,,,,
17.778,7.3406,99.9863,0.6930,0.7044,0.000026,-0.000006,-0.000027,0.000038,5.6033,0.4613,0,,,,
17.802,7.3630,99.9833,-0.4639,-0.6480,0.000025,-0.000006,-0.000027,0.000038,5.6170,0.4630,0,,,,
17.825,7.3534,99.9745,-0.6362,-0.7784,0.000025,-0.000006,-0.000027,0.000037,5.6254,0.4641,0,,,,
17.850,7.3358,99.9579,-0.3156,-0.2075,0.000025,-0.000006,-0.000027,0.000037,5.6370,0.4656,0,,,,
17.877,7.3390,99.9595,0.1662,-0.8822,0.000025,-0.000006,-0.000026,0.000037,5.6445,0.4666,0,,,,
17.900,7.3198,99.9475,-1.3032,-1.4130,0.000025,-0.000006,-0.000026,0.000037,5.6545,0.4679,0,,,,
17.925,7.2961,99.9189,-0.7247,-0.9361,0.000025,-0.000006,-0.000026,0.000036,5.6631,0.4690,0,,,,
17.950,7.2871,99.9089,-0.2473,-0.2161,0.000024,-0.000006,-0.000026,0.000036,5.6735,0.4703,0,,,,
17.978,7.2829,99.9057,-0.3439,-0.1686,0.000024,-0.000006,-0.000025,0.000035,5.6824,0.4714,0,,,,
18.000,7.2830,99.9055,0.2836,0.3239,0.000024,-0.000006,-0.000025,0.000035,5.6938,0.4729,0,,,,
18.024,7.3065,99.9374,0.6640,0.5673,0.000024,-0.000006,-0.000025,0.000035,5.7013,0.4739,0,,,,
18.051,7.3347,99.9686,1.1027,1.2393,0.000024,-0.000006,-0.000025,0.000035,5.7121,0.4752,0,,,,
18.075,7.3556,99.9758,-0.3210,-0.3353,0.000023,-0.000006,-0.000024,0.000034,5.7210,0.4764,0,,,,
18.100,7.3470,99.9713,-0.0237,-0.0664,0.000023,-0.000006,-0.000024,0.000034,5.7317,0.4778,0,,,,
18.126,7.3491,99.9733,0.3269,0.1729,0.000023,-0.000006,-0.000024,0.000034,5.7406,0.4789,0,,,,
18.150,7.3726,99.9953,0.9242,0.3812,0.000023,-0.000006,-0.000024,0.000034,5.7515,0.4803,0,,,,
18.175,7.3691,99.9884,-0.5631,-0.6206,0.000023,-0.000006,-0.000024,0.000033,5.7591,0.4813,0,,,,
18.202,7.3564,99.9724,-0.8134,-0.6511,0.000022,-0.000006,-0.000023,0.000033,5.7690,0.4826,0,,,,
18.225,7.3415,99.9634,-0.0198,0.0150,0.000022,-0.000006,-0.000023,0.000033,5.7779,0.4837,0,,,,
18.253,7.3403,99.9550,-0.4329,-1.4188,0.000022,-0.000006,-0.000023,0.000032,5.7879,0.4850,0,,,,
18.276,7.3123,99.9431,-1.2911,-1.2020,0.000022,-0.000006,-0.000023,0.000032,5.7969,0.4862,0,,,,
18.302,7.2943,99.9200,-0.5127,-0.4438,0.000022,-0.000005,-0.000023,0.000032,5.8082,0.4876,0,,,,
18.328,7.2879,99.9137,0.0211,0.4380,0.000022,-0.000005,-0.000022,0.000032,5.8158,0.4886,0,,,,
18.351,7.2919,99.9135,-0.1373,-0.2941,0.000021,-0.000005,-0.000022,0.000031,5.8257,0.4899,0,,,,
18.376,7.2909,99.9167,0.4299,0.4874,0.000021,-0.000005,-0.000022,0.000031,5.8338,0.4909,0,,,,
18.400,7.3109,99.9386,0.7856,0.8052,0.000021,-0.000005,-0.000022,0.000031,5.8441,0.4922,0,,,,
18.426,7.3249,99.9464,0.2999,0.2924,0.000021,-0.000005,-0.000022,0.000031,5.8525,0.4933,0,,,,
18.452,7.3146,99.9345,-0.7866,-0.9978,0.000021,-0.000005,-0.000022,0.000031,5.8635,0.4947,0,,,,
18.476,7.2962,99.9065,-0.9837,-1.0366,0.000021,-0.000005,-0.000021,0.000030,5.8709,0.4957,0,,,,
18.501,7.2700,99.8964,-0.9216,-0.7391,0.000021,-0.000005,-0.000021,0.000030,5.8807,0.4969,0,,,,
18.525,7.2567,99.8883,-0.8712,-0.9456,0.000021,-0.000005,-0.000021,0.000030,5.8891,0.4980,0,,,,
18.550,7.2267,99.8515,-0.9872,-1.0353,0.000020,-0.000005,-0.000021,0.000030,5.8991,0.4993,0,,,,
18.575,7.2089,99.8331,-0.8305,-0.9333,0.000020,-0.000005,-0.000021,0.000029,5.9073,0.5003,0,,,,
18.600,7.2119,99.8382,0.7120,1.4733,0.000020,-0.000005,-0.000021,0.000029,5.9192,0.5018,0,,,,
18.625,7.2274,99.8509,1.2248,1.4463,0.000020,-0.000005,-0.000020,0.000029,5.9229,0.5023,0,,,,
18.650,7.2397,99.8601,-0.1728,-0.2919,0.000020,-0.000005,-0.000020,0.000029,5.9363,0.5040,0,,,,
18.676,7.2404,99.8639,0.7984,0.8566,0.000020,-0.000005,-0.000020,0.000029,5.9439,0.5050,0,,,,
18.701,7.2745,99.9042,1.5016,1.2280,0.000020,-0.000005,-0.000020,0.000029,5.9549,0.5063,0,,,,
18.725,7.3033,99.9236,0.0035,0.0324,0.000020,-0.000005,-0.000020,0.000028,5.9636,0.5075,0,,,,
18.750,7.2832,99.9033,-0.6888,-0.5701,0.000020,-0.000005,-0.000020,0.000028,5.9740,0.5088,0,,,,
18.774,7.2785,99.9080,-0.6662,-0.6001,0.000020,-0.000005,-0.000020,0.000028,5.9813,0.5097,0,,,,
18.800,7.2647,99.8866,-0.7629,-0.8936,0.000019,-0.000005,-0.000019,0.000028,5.9919,0.5111,0,,,,
18.825,7.2393,99.8588,-1.9614,-1.7577,0.000019,-0.000005,-0.000019,0.000028,6.0005,0.5122,0,,,,
18.850,7.1969,99.8203,-0.4686,-0.4593,0.000019,-0.000005,-0.000019,0.000028,6.0110,0.5135,0,,,,
18.875,7.1925,99.8162,-0.0959,-0.0707,0.000019,-0.000005,-0.000019,0.000028,6.0195,0.5146,0,,,,
18.901,7.1931,99.8187,0.3559,0.3524,0.000019,-0.000005,-0.000019,0.000027,6.0301,0.5159,0,,,,
18.928,7.1976,99.8071,-0.5906,-0.1712,0.000019,-0.000005,-0.000019,0.000027,6.0353,0.5166,0,,,,
18.951,7.1845,99.8062,0.2125,0.3881,0.000019,-0.000005,-0.000019,0.000027,6.0493,0.5183,0,,,,
18.975,7.1884,99.8085,0.0561,-0.1814,0.000019,-0.000005,-0.000019,0.000027,6.0583,0.5195,0,,,,
19.000,7.1937,99.8139,-0.4118,-0.4407,0.000019,-0.000005,-0.000018,0.000027,6.0687,0.5208,0,,,,
19.024,7.1961,99.8271,-0.1599,-0.0373,0.000019,-0.000005,-0.000018,0.000027,6.0774,0.5219,0,,,,
19.050,7.2160,99.8437,0.9383,1.4594,0.000019,-0.000005,-0.000018,0.000026,6.0895,0.5234,0,,,,
19.074,7.2500,99.8741,1.4477,1.6044,0.000018,-0.000005,-0.000018,0.000026,6.0972,0.5244,0,,,,
19.099,7.2694,99.8896,-0.2672,-0.3192,0.000018,-0.000005,-0.000018,0.000026,6.1079,0.5258,0,,,,
19.124,7.2462,99.8676,-0.4955,-0.5584,0.000018,-0.000005,-0.000018,0.000026,6.1170,0.5269,0,,,,
19.150,7.2410,99.8648,-0.0974,-0.1507,0.000018,-0.000005,-0.000017,0.000026,6.1276,0.5283,0,,,,
19.175,7.2381,99.8610,-0.5013,-0.4355,0.000018,-0.000005,-0.000017,0.000026,6.1365,0.5294,0,,,,
19.200,7.2097,99.8332,-0.9911,-0.3176,0.000018,-0.000005,-0.000017,0.000025,6.1479,0.5308,0,,,,
19.225,7.2083,99.8320,0.1304,-0.0659,0.000018,-0.000005,-0.000017,0.000025,6.1556,0.5318,0,,,,
19.249,7.2086,99.8324,0.1354,0.0361,0.000018,-0.000005,-0.000017,0.000025,6.1667,0.5332,0,,,,
19.275,7.2319,99.8615,-0.5711,-0.6629,0.000018,-0.000005,-0.000017,0.000025,6.1758,0.5344,0,,,,
19.300,7.2233,99.8525,0.8320,0.9331,0.000017,-0.000005,-0.000017,0.000025,6.1858,0.5356,0,,,,
19.325,7.2469,99.8704,0.7376,0.7725,0.000018,-0.000005,-0.000017,0.000025,6.1948,0.5368,0,,,,
19.350,7.2686,99.8853,0.9487,0.9916,0.000018,-0.000005,-0.000016,0.000025,6.2054,0.5381,0,,,,
19.376,7.2616,99.8805,-0.9827,-1.2269,0.000017,-0.000005,-0.000016,0.000024,6.2145,0.5393,0,,,,
19.401,7.2375,99.8648,-0.5964,-0.5857,0.000017,-0.000005,-0.000016,0.000024,6.2249,0.5406,0,,,,
19.426,7.2087,99.8294,-1.3016,-1.3138,0.000017,-0.000005,-0.000016,0.000024,6.2340,0.5418,0,,,,
19.455,7.1706,99.7812,-2.6448,-2.6711,0.000017,-0.000005,-0.000016,0.000024,6.2441,0.5430,0,,,,
19.478,7.1341,99.7337,-1.6082,-1.6898,0.000017,-0.000005,-0.000016,0.000024,6.2490,0.5437,0,,,,
19.500,7.0732,99.6952,-1.2044,-0.9209,0.000017,-0.000005,-0.000015,0.000024,6.2631,0.5454,0,,,,
19.524,7.0611,99.6907,-1.2697,-1.1090,0.000017,-0.000005,-0.000015,0.000023,6.2718,0.5465,0,,,,
19.555,7.0131,99.6201,-3.4280,-3.4256,0.000017,-0.000004,-0.000015,0.000023,6.2814,0.5477,0,,,,
19.575,6.9400,99.5655,-2.0196,-2.2186,0.000017,-0.000005,-0.000015,0.000023,6.2902,0.5488,0,,,,
19.601,6.8935,99.5141,-1.3472,-1.3359,0.000017,-0.000005,-0.000015,0.000023,6.2997,0.5499,0,,,,
19.625,6.8681,99.4923,-0.7939,-0.7337,0.000017,-0.000004,-0.000014,0.000023,6.3085,0.5510,0,,,,
19.651,6.8405,99.4630,-1.1349,-0.8142,0.000017,-0.000004,-0.000014,0.000022,6.3182,0.5521,0,,,,
19.675,6.8483,99.4773,1.6547,1.5428,0.000017,-0.000004,-0.000014,0.000022,6.3254,0.5530,0,,,,
19.700,6.8951,99.5246,1.6273,1.2562,0.000017,-0.000004,-0.000014,0.000022,6.3350,0.5542,0,,,,
19.726,6.9230,99.5451,1.0739,0.9144,0.000017,-0.000004,-0.000014,0.000022,6.3435,0.5552,0,,,,
19.750,6.9380,99.5524,-0.2189,-0.3161,0.000017,-0.000004,-0.000014,0.000022,6.3525,0.5563,0,,,,
