t_s,fused_yaw_deg,ahrs_yaw_deg,raw_vyaw_deg_s,ahrs_vyaw_deg_s,mag_x,mag_y,mag_z,mag_magnitude,x_m,y_m,is_checkpoint,checkpoint_idx,gt_x,gt_y,gt_error_m
10.089,163.9306,-100.2947,0.8249,0.5929,-0.000026,0.000009,-0.000037,0.000046,11.7269,1.0050,0,,,,
10.139,163.9129,-100.3173,-1.0858,-1.6050,-0.000027,0.000009,-0.000037,0.000047,11.7053,1.0112,0,,,,
10.189,163.8378,-100.3855,-1.8517,-1.8409,-0.000028,0.000009,-0.000037,0.000047,11.6823,1.0178,0,,,,
10.239,163.7266,-100.4941,-2.6160,-2.2356,-0.000029,0.000009,-0.000036,0.000047,11.6607,1.0241,0,,,,
10.289,163.6000,-100.6216,-2.4114,-2.3883,-0.000030,0.000009,-0.000036,0.000048,11.6392,1.0304,0,,,,
10.339,163.5042,-100.7182,-1.1069,-1.1678,-0.000032,0.000009,-0.000036,0.000049,11.6175,1.0368,0,,,,
10.390,163.4316,-100.7910,-1.4653,-1.2478,-0.000033,0.000009,-0.000037,0.000050,11.5957,1.0433,0,,,,
10.439,163.3860,-100.8414,-1.3690,-1.3126,-0.000034,0.000009,-0.000037,0.000051,11.5759,1.0492,0,,,,
10.489,163.3156,-100.9054,-1.5116,-1.7745,-0.000035,0.000009,-0.000037,0.000052,11.5530,1.0560,0,,,,
10.539,163.2337,-100.9885,-1.0645,-1.8035,-0.000036,0.000009,-0.000038,0.000053,11.5314,1.0625,0,,,,
10.589,163.1166,-101.1056,-1.8095,-1.7825,-0.000037,0.000008,-0.000038,0.000054,11.5098,1.0691,0,,,,
10.639,163.0545,-101.1689,-1.9460,-1.9928,-0.000038,0.000008,-0.000039,0.000056,11.4881,1.0756,0,,,,
10.689,162.9570,-101.2660,-2.1407,-2.2819,-0.000039,0.000008,-0.000040,0.000057,11.4663,1.0823,0,,,,
10.739,162.7638,-101.4669,-4.3019,-4.2114,-0.000040,0.000008,-0.000042,0.000058,11.4458,1.0886,0,,,,
10.789,162.5368,-101.6866,-4.8417,-5.4389,-0.000041,0.000007,-0.000043,0.000060,11.4226,1.0959,0,,,,
10.839,162.3673,-101.8554,-2.3288,-2.5631,-0.000042,0.000007,-0.000044,0.000061,11.4008,1.1027,0,,,,
10.889,162.2099,-102.0111,-2.9805,-2.3661,-0.000043,0.000006,-0.000046,0.000063,11.3792,1.1096,0,,,,
10.939,162.1134,-102.0915,-2.8852,-2.6713,-0.000043,0.000006,-0.000048,0.000065,11.3590,1.1161,0,,,,
10.989,161.9256,-102.2969,-3.7067,-4.1623,-0.000044,0.000005,-0.000050,0.000066,11.3361,1.1236,0,,,,
11.040,161.6458,-102.5779,-6.3638,-6.4633,-0.000044,0.000005,-0.000052,0.000068,11.3150,1.1305,0,,,,
11.089,161.3792,-102.8431,-5.0211,-5.2326,-0.000044,0.000004,-0.000054,0.000070,11.2942,1.1374,0,,,,
11.140,161.0664,-103.1568,-7.2361,-7.1801,-0.000044,0.000004,-0.000055,0.000071,11.2735,1.1445,0,,,,
11.189,160.7697,-103.4694,-5.7746,-5.8540,-0.000044,0.000003,-0.000058,0.000073,11.2543,1.1511,0,,,,
11.239,160.4011,-103.8188,-6.6780,-6.0243,-0.000044,0.000002,-0.000060,0.000074,11.2320,1.1589,0,,,,
11.289,160.0820,-104.1432,-8.8239,-9.3696,-0.000043,0.000001,-0.000062,0.000075,11.2109,1.1665,0,,,,
11.339,159.6012,-104.6198,-8.2448,-8.5361,-0.000043,0.000001,-0.000064,0.000077,11.1900,1.1741,0,,,,
11.389,159.0845,-105.1373,-10.6832,-10.8398,-0.000042,-0.000000,-0.000066,0.000078,11.1699,1.1817,0,,,,
11.439,158.5071,-105.7121,-9.5126,-8.7510,-0.000041,-0.000001,-0.000068,0.000079,11.1488,1.1899,0,,,,
11.489,158.0097,-106.2155,-12.3965,-12.9984,-0.000040,-0.000002,-0.000069,0.000080,11.1279,1.1982,0,,,,
11.539,157.4815,-106.7393,-8.1183,-8.4067,-0.000039,-0.000003,-0.000071,0.000081,11.1063,1.2070,0,,,,
11.589,157.0225,-107.1994,-8.8227,-8.8276,-0.000038,-0.000004,-0.000073,0.000082,11.0858,1.2156,0,,,,
11.639,156.7362,-107.4887,-2.7958,-2.6855,-0.000036,-0.000005,-0.000074,0.000083,11.0658,1.2241,0,,,,
11.689,156.5320,-107.6895,-4.0559,-3.2448,-0.000035,-0.000005,-0.000075,0.000083,11.0432,1.2338,0,,,,
11.739,156.4611,-107.7617,-1.7983,-2.3525,-0.000033,-0.000006,-0.000076,0.000084,11.0225,1.2428,0,,,,
11.789,156.3769,-107.8438,-0.4438,-0.1997,-0.000032,-0.000006,-0.000077,0.000084,11.0024,1.2516,0,,,,
11.839,156.3787,-107.8416,0.3517,0.5179,-0.000030,-0.000007,-0.000078,0.000084,10.9828,1.2602,0,,,,
11.889,156.4168,-107.8062,0.7212,0.8197,-0.000029,-0.000007,-0.000079,0.000084,10.9612,1.2696,0,,,,
11.939,156.4568,-107.7589,1.3799,1.4684,-0.000027,-0.000007,-0.000079,0.000084,10.9419,1.2781,0,,,,
11.989,156.4974,-107.7272,-0.4366,-0.4858,-0.000026,-0.000008,-0.000079,0.000084,10.9200,1.2876,0,,,,
12.040,156.4991,-107.7250,0.2478,0.2303,-0.000024,-0.000008,-0.000079,0.000083,10.9010,1.2959,0,,,,
12.089,156.5524,-107.6567,2.0940,2.6523,-0.000023,-0.000008,-0.000079,0.000083,10.8801,1.3049,0,,,,
12.139,156.6526,-107.5701,1.1006,1.1103,-0.000021,-0.000009,-0.000079,0.000082,10.8585,1.3142,0,,,,
12.189,156.7086,-107.5153,0.4914,0.1445,-0.000019,-0.000009,-0.000079,0.000082,10.8387,1.3228,0,,,,
12.239,156.7084,-107.5188,-0.4437,-0.3140,-0.000018,-0.000009,-0.000078,0.000081,10.8195,1.3311,0,,,,
12.289,156.7138,-107.5068,1.5059,1.8188,-0.000016,-0.000009,-0.000078,0.000080,10.7978,1.3404,0,,,,
12.339,156.8246,-107.3982,2.6358,2.4769,-0.000015,-0.000009,-0.000077,0.000079,10.7767,1.3495,0,,,,
12.389,156.9528,-107.2598,2.9868,3.0147,-0.000014,-0.000010,-0.000077,0.000078,10.7569,1.3579,0,,,,
12.439,157.1049,-107.1183,2.2716,2.6693,-0.000013,-0.000010,-0.000076,0.000078,10.7349,1.3672,0,,,,
12.489,157.2421,-106.9816,2.1381,1.4334,-0.000012,-0.000010,-0.000075,0.000077,10.7141,1.3760,0,,,,
12.539,157.3107,-106.9012,2.6838,2.4167,-0.000011,-0.000010,-0.000074,0.000076,10.6945,1.3842,0,,,,
12.589,157.3962,-106.8261,1.6521,2.2657,-0.000009,-0.000010,-0.000074,0.000075,10.6723,1.3935,0,,,,
12.639,157.5656,-106.6584,2.7266,2.2050,-0.000009,-0.000011,-0.000073,0.000074,10.6514,1.4022,0,,,,
12.689,157.6664,-106.5419,3.2064,3.3292,-0.000008,-0.000011,-0.000072,0.000073,10.6316,1.4103,0,,,,
12.739,157.8446,-106.3776,3.6784,3.8303,-0.000007,-0.000011,-0.000071,0.000072,10.6090,1.4196,0,,,,
12.789,158.0821,-106.1404,4.7949,4.3695,-0.000006,-0.000011,-0.000070,0.000071,10.5884,1.4279,0,,,,
12.839,158.2772,-105.9297,4.2520,4.1317,-0.000005,-0.000011,-0.000069,0.000070,10.5693,1.4356,0,,,,
12.889,158.5035,-105.7461,4.3743,4.2962,-0.000004,-0.000011,-0.000068,0.000069,10.5484,1.4439,0,,,,
12.940,158.7336,-105.4873,4.7677,5.5403,-0.000004,-0.000011,-0.000067,0.000068,10.5265,1.4524,0,,,,
12.989,159.0258,-105.1749,6.3392,6.1834,-0.000003,-0.000011,-0.000066,0.000067,10.5075,1.4598,0,,,,
13.039,159.3757,-104.8457,7.7493,7.9120,-0.000002,-0.000011,-0.000065,0.000066,10.4851,1.4683,0,,,,
13.089,159.7162,-104.5055,7.1144,7.5987,-0.000002,-0.000011,-0.000063,0.000064,10.4638,1.4763,0,,,,
13.139,160.1404,-104.0517,8.7524,8.2206,-0.000001,-0.000012,-0.000062,0.000063,10.4436,1.4837,0,,,,
13.189,160.6389,-103.5846,10.0728,9.2815,-0.000000,-0.000012,-0.000061,0.000062,10.4204,1.4920,0,,,,
13.239,161.0933,-103.1299,9.1089,8.7873,0.000000,-0.000012,-0.000059,0.000060,10.3992,1.4994,0,,,,
13.290,161.4866,-102.6946,9.7772,9.8071,0.000001,-0.000012,-0.000058,0.000059,10.3796,1.5060,0,,,,
13.339,161.9608,-102.2625,6.5733,6.7873,0.000001,-0.000012,-0.000056,0.000058,10.3563,1.5137,0,,,,
13.389,162.4307,-101.7916,10.5445,10.3709,0.000002,-0.000012,-0.000055,0.000056,10.3350,1.5206,0,,,,
13.439,162.8742,-101.3105,9.4678,9.8895,0.000002,-0.000012,-0.000053,0.000055,10.3150,1.5269,0,,,,
13.489,163.3856,-100.8370,9.9423,9.9570,0.000003,-0.000012,-0.000052,0.000053,10.2916,1.5340,0,,,,
13.539,163.8170,-100.4071,6.5502,7.0080,0.000003,-0.000012,-0.000050,0.000052,10.2698,1.5404,0,,,,
13.589,164.1510,-100.0550,6.1362,5.4530,0.000003,-0.000012,-0.000049,0.000050,10.2496,1.5462,0,,,,
13.639,164.3223,-99.9010,1.9573,1.9784,0.000003,-0.000012,-0.000047,0.000048,10.2264,1.5527,0,,,,
13.689,164.4220,-99.8015,0.9628,0.5007,0.000003,-0.000012,-0.000045,0.000047,10.2046,1.5588,0,,,,
13.739,164.4571,-99.7751,1.5888,1.5791,0.000003,-0.000012,-0.000043,0.000045,10.1846,1.5644,0,,,,
13.789,164.4469,-99.7768,-1.5654,-1.4698,0.000003,-0.000012,-0.000041,0.000043,10.1610,1.5710,0,,,,
13.839,164.3836,-99.8398,-1.6421,-2.0037,0.000003,-0.000012,-0.000040,0.000041,10.1392,1.5771,0,,,,
13.889,164.2465,-99.9769,-1.6734,-1.1489,0.000003,-0.000012,-0.000038,0.000040,10.1193,1.5826,0,,,,
13.939,164.1896,-100.0329,-1.1775,-1.1234,0.000002,-0.000011,-0.000036,0.000038,10.0961,1.5892,0,,,,
13.989,164.1583,-100.0663,-0.6324,-1.0096,0.000002,-0.000011,-0.000034,0.000036,10.0741,1.5954,0,,,,
14.039,164.1267,-100.0893,0.7638,1.2129,0.000001,-0.000010,-0.000033,0.000034,10.0540,1.6011,0,,,,
14.089,164.1193,-100.1033,-1.2810,-1.2211,0.000001,-0.000010,-0.000031,0.000033,10.0311,1.6076,0,,,,
14.139,164.0426,-100.1807,-2.2053,-2.6320,0.000000,-0.000010,-0.000030,0.000031,10.0100,1.6137,0,,,,
14.189,163.8869,-100.3458,-3.0672,-3.0133,-0.000000,-0.000009,-0.000029,0.000030,9.9905,1.6193,0,,,,
14.239,163.7255,-100.4962,-2.9043,-2.8386,-0.000001,-0.000009,-0.000027,0.000029,9.9677,1.6259,0,,,,
14.289,163.6207,-100.6023,-1.9690,-2.1403,-0.000001,-0.000008,-0.000026,0.000028,9.9465,1.6321,0,,,,
14.339,163.5200,-100.7045,-1.4761,-0.9938,-0.000002,-0.000008,-0.000025,0.000026,9.9267,1.6379,0,,,,
14.389,163.4040,-100.8179,-2.3873,-2.1278,-0.000003,-0.000007,-0.000024,0.000025,9.9041,1.6446,0,,,,
14.439,163.3309,-100.8919,-1.3519,-2.2087,-0.000004,-0.000007,-0.000023,0.000025,9.8828,1.6510,0,,,,
14.489,163.2002,-101.0253,-2.0389,-1.9876,-0.000005,-0.000006,-0.000023,0.000024,9.8622,1.6572,0,,,,
14.539,163.0346,-101.1894,-4.9302,-5.2746,-0.000006,-0.000006,-0.000022,0.000023,9.8392,1.6641,0,,,,
14.589,162.8602,-101.3404,-3.2153,-2.8581,-0.000006,-0.000005,-0.000021,0.000023,9.8184,1.6705,0,,,,
14.639,162.6526,-101.5733,-2.6493,-2.0707,-0.000007,-0.000004,-0.000021,0.000022,9.7968,1.6772,0,,,,
14.689,162.4875,-101.7366,-4.8033,-4.9454,-0.000008,-0.000004,-0.000020,0.000022,9.7738,1.6844,0,,,,
14.739,162.2557,-101.9677,-5.6018,-6.3442,-0.000009,-0.000003,-0.000020,0.000022,9.7520,1.6913,0,,,,
14.789,161.9448,-102.2865,-5.6596,-4.6517,-0.000009,-0.000003,-0.000020,0.000022,9.7319,1.6978,0,,,,
14.839,161.7066,-102.5160,-4.8597,-5.0818,-0.000010,-0.000002,-0.000020,0.000022,9.7096,1.7051,0,,,,
14.889,161.4419,-102.7790,-4.1478,-3.8742,-0.000010,-0.000002,-0.000019,0.000022,9.6885,1.7122,0,,,,
14.939,161.3074,-102.9298,-3.3460,-4.1509,-0.000011,-0.000002,-0.000019,0.000022,9.6685,1.7189,0,,,,
14.989,161.1471,-103.0738,-1.3458,-1.2051,-0.000011,-0.000002,-0.000019,0.000022,9.6462,1.7265,0,,,,
15.039,161.0785,-103.1438,-1.7282,-1.4788,-0.000012,-0.000001,-0.000019,0.000023,9.6250,1.7337,0,,,,
15.089,161.0858,-103.1352,0.8009,0.2861,-0.000012,-0.000001,-0.000019,0.000022,9.6047,1.7407,0,,,,
15.139,161.1276,-103.0932,2.5337,2.4918,-0.000013,-0.000001,-0.000019,0.000023,9.5820,1.7485,0,,,,
15.189,161.2122,-103.0115,0.9471,1.0980,-0.000013,-0.000001,-0.000019,0.000023,9.5607,1.7557,0,,,,
15.239,161.2726,-102.9457,1.2861,1.2909,-0.000013,-0.000001,-0.000019,0.000023,9.5407,1.7625,0,,,,
15.289,161.2548,-102.9682,-0.9597,-1.1027,-0.000013,-0.000002,-0.000019,0.000023,9.5184,1.7701,0,,,,
15.339,161.2367,-102.9875,-1.6502,-1.8770,-0.000013,-0.000002,-0.000019,0.000023,9.4974,1.7772,0,,,,
15.389,161.2080,-103.0101,0.8606,0.3017,-0.000013,-0.000002,-0.000019,0.000023,9.4770,1.7841,0,,,,
15.439,161.1739,-103.0425,-0.2442,-0.5669,-0.000013,-0.000002,-0.000018,0.000023,9.4553,1.7915,0,,,,
15.489,161.2473,-102.9751,1.4459,1.2239,-0.000012,-0.000002,-0.000018,0.000022,9.4323,1.7993,0,,,,
15.539,161.3559,-102.8585,2.8527,3.0197,-0.000012,-0.000003,-0.000018,0.000022,9.4119,1.8063,0,,,,
15.589,161.4636,-102.7596,1.5746,1.2500,-0.000012,-0.000003,-0.000018,0.000022,9.3894,1.8138,0,,,,
15.639,161.4958,-102.7294,-0.4418,-1.0648,-0.000012,-0.000004,-0.000018,0.000022,9.3679,1.8210,0,,,,
15.689,161.4486,-102.7680,-0.0242,0.6803,-0.000012,-0.000004,-0.000018,0.000022,9.3478,1.8278,0,,,,
15.739,161.4873,-102.7339,0.9063,1.1584,-0.000012,-0.000005,-0.000017,0.000022,9.3254,1.8353,0,,,,
15.789,161.5656,-102.6580,1.7973,1.3344,-0.000011,-0.000005,-0.000017,0.000021,9.3042,1.8423,0,,,,
15.839,161.6028,-102.6168,0.8354,1.0479,-0.000011,-0.000005,-0.000017,0.000021,9.2842,1.8490,0,,,,
15.889,161.6595,-102.5621,1.0825,1.3894,-0.000011,-0.000006,-0.000017,0.000021,9.2621,1.8564,0,,,,
15.939,161.7314,-102.4905,2.2001,2.0565,-0.000011,-0.000006,-0.000016,0.000021,9.2414,1.8632,0,,,,
15.989,161.7840,-102.4423,0.5704,0.3878,-0.000011,-0.000007,-0.000016,0.000021,9.2213,1.8698,0,,,,
16.039,161.8446,-102.3789,0.9991,0.8972,-0.000010,-0.000007,-0.000016,0.000020,9.1994,1.8770,0,,,,
16.089,161.9069,-102.3143,1.8339,2.1826,-0.000010,-0.000007,-0.000016,0.000020,9.1783,1.8840,0,,,,
16.139,161.9865,-102.2328,1.2980,1.2353,-0.000010,-0.000008,-0.000015,0.000020,9.1576,1.8907,0,,,,
16.189,162.0959,-102.1267,2.7227,2.5441,-0.000010,-0.000008,-0.000015,0.000020,9.1349,1.8980,0,,,,
16.239,162.2263,-101.9966,2.5392,2.6622,-0.000010,-0.000008,-0.000014,0.000019,9.1129,1.9051,0,,,,
16.289,162.3325,-101.9044,1.5326,1.6635,-0.000010,-0.000009,-0.000014,0.000019,9.0919,1.9118,0,,,,
16.339,162.3756,-101.8464,1.2741,1.4185,-0.000009,-0.000009,-0.000013,0.000019,9.0695,1.9190,0,,,,
16.389,162.4366,-101.7861,1.1633,1.4001,-0.000009,-0.000009,-0.000013,0.000018,9.0481,1.9258,0,,,,
16.439,162.5217,-101.7016,1.2177,0.9202,-0.000008,-0.000009,-0.000013,0.000018,9.0277,1.9322,0,,,,
16.489,162.5863,-101.6357,1.7567,2.0209,-0.000008,-0.000009,-0.000012,0.000017,9.0058,1.9391,0,,,,
16.539,162.6631,-101.5727,1.3874,1.6466,-0.000008,-0.000009,-0.000012,0.000017,8.9854,1.9455,0,,,,
16.589,162.7451,-101.4764,2.0773,1.8035,-0.000007,-0.000009,-0.000011,0.000016,8.9640,1.9521,0,,,,
16.639,162.8298,-101.3922,1.8042,2.4056,-0.000007,-0.000009,-0.000010,0.000015,8.9414,1.9591,0,,,,
16.689,162.9345,-101.2880,1.5812,1.8210,-0.000006,-0.000009,-0.000010,0.000015,8.9200,1.9658,0,,,,
16.739,163.0344,-101.1813,3.1652,2.8085,-0.000006,-0.000009,-0.000009,0.000014,8.8997,1.9720,0,,,,
16.789,163.1558,-101.0677,1.4400,1.0576,-0.000005,-0.000009,-0.000008,0.000013,8.8777,1.9787,0,,,,
16.839,163.2671,-100.9559,2.1141,2.0951,-0.000005,-0.000009,-0.000007,0.000012,8.8567,1.9850,0,,,,
16.889,163.3429,-100.8687,2.4140,2.8103,-0.000004,-0.000008,-0.000006,0.000011,8.8363,1.9911,0,,,,
16.939,163.4739,-100.7495,1.7697,1.6055,-0.000003,-0.000008,-0.000005,0.000010,8.8136,1.9979,0,,,,
16.989,163.5630,-100.6602,2.1163,1.6906,-0.000003,-0.000008,-0.000004,0.000009,8.7919,2.0043,0,,,,
17.039,163.6582,-100.5599,2.3483,2.4124,-0.000003,-0.000008,-0.000003,0.000009,8.7709,2.0105,0,,,,
17.089,163.8502,-100.3736,3.5118,3.4964,-0.000002,-0.000007,-0.000001,0.000008,8.7479,2.0172,0,,,,
17.139,164.0011,-100.2510,4.2819,3.9615,-0.000002,-0.000007,0.000000,0.000007,8.7269,2.0233,0,,,,
17.189,164.1824,-100.0380,2.4802,2.2056,-0.000002,-0.000007,0.000002,0.000007,8.7053,2.0294,0,,,,
17.239,164.3418,-99.8811,3.1846,3.0036,-0.000002,-0.000006,0.000003,0.000008,8.6829,2.0358,0,,,,
17.289,164.4248,-99.7971,1.4050,1.3429,-0.000003,-0.000006,0.000005,0.000008,8.6613,2.0418,0,,,,
17.339,164.4915,-99.7314,0.9902,0.8168,-0.000003,-0.000006,0.000007,0.000009,8.6404,2.0476,0,,,,
17.389,164.5631,-99.6580,2.7813,2.9497,-0.000003,-0.000005,0.000008,0.000010,8.6183,2.0537,0,,,,
17.439,164.6672,-99.5551,1.8862,1.8859,-0.000004,-0.000005,0.000010,0.000012,8.5968,2.0596,0,,,,
17.490,164.8007,-99.4177,2.6217,2.2190,-0.000005,-0.000004,0.000011,0.000013,8.5764,2.0652,0,,,,
17.539,164.9169,-99.3054,2.7398,2.9880,-0.000006,-0.000004,0.000013,0.000015,8.5543,2.0712,0,,,,
17.589,165.0285,-99.1934,2.0971,1.8919,-0.000007,-0.000004,0.000015,0.000017,8.5327,2.0770,0,,,,
17.639,165.1190,-99.1048,1.3833,1.1015,-0.000008,-0.000003,0.000016,0.000019,8.5112,2.0827,0,,,,
17.689,165.1677,-99.0549,0.9035,1.3564,-0.000010,-0.000003,0.000018,0.000020,8.4881,2.0889,0,,,,
17.739,165.2634,-98.9588,2.5958,2.3240,-0.000012,-0.000002,0.000019,0.000022,8.4659,2.0947,0,,,,
17.789,165.3943,-98.8244,2.8539,2.3708,-0.000013,-0.000002,0.000020,0.000024,8.4445,2.1003,0,,,,
17.839,165.4961,-98.7273,1.3707,1.4390,-0.000015,-0.000002,0.000021,0.000026,8.4218,2.1062,0,,,,
17.889,165.5844,-98.6385,1.8300,1.7095,-0.000017,-0.000001,0.000022,0.000028,8.3998,2.1119,0,,,,
17.939,165.6292,-98.5909,1.3914,1.4027,-0.000019,-0.000001,0.000023,0.000029,8.3790,2.1172,0,,,,
17.989,165.7211,-98.5022,1.0677,1.1784,-0.000021,-0.000001,0.000023,0.000031,8.3562,2.1231,0,,,,
18.039,165.8094,-98.4131,2.1197,1.8407,-0.000023,-0.000001,0.000023,0.000032,8.3345,2.1286,0,,,,
18.089,165.9014,-98.3169,1.9824,2.2176,-0.000025,-0.000001,0.000023,0.000034,8.3136,2.1339,0,,,,
18.139,166.0081,-98.2145,1.7367,1.6040,-0.000026,-0.000001,0.000023,0.000035,8.2908,2.1396,0,,,,
18.189,166.0685,-98.1535,1.5257,1.2377,-0.000028,-0.000001,0.000023,0.000036,8.2693,2.1449,0,,,,
18.239,166.1084,-98.1155,0.4662,0.1797,-0.000030,-0.000001,0.000022,0.000037,8.2487,2.1500,0,,,,
18.289,166.1620,-98.0622,0.5372,0.5445,-0.000031,-0.000001,0.000022,0.000038,8.2262,2.1556,0,,,,
18.339,166.2564,-97.9639,3.4617,3.6194,-0.000033,-0.000001,0.000021,0.000039,8.2047,2.1609,0,,,,
18.389,166.3784,-97.8424,2.1374,2.0112,-0.000034,-0.000001,0.000020,0.000040,8.1835,2.1660,0,,,,
18.439,166.4753,-97.7491,0.4729,0.6217,-0.000036,-0.000002,0.000019,0.000040,8.1609,2.1715,0,,,,
18.489,166.5172,-97.7038,1.2120,1.2906,-0.000037,-0.000002,0.000018,0.000041,8.1389,2.1768,0,,,,
18.539,166.5654,-97.6535,1.6058,1.2460,-0.000038,-0.000002,0.000017,0.000041,8.1175,2.1819,0,,,,
18.589,166.6137,-97.6099,0.2767,0.0093,-0.000038,-0.000003,0.000015,0.000041,8.0948,2.1873,0,,,,
18.639,166.6430,-97.5786,0.8388,1.5078,-0.000039,-0.000003,0.000014,0.000042,8.0726,2.1926,0,,,,
18.689,166.7288,-97.4910,1.8526,1.6937,-0.000040,-0.000003,0.000013,0.000042,8.0511,2.1977,0,,,,
18.739,166.8467,-97.3748,2.9447,2.5779,-0.000040,-0.000004,0.000011,0.000042,8.0282,2.2031,0,,,,
18.789,166.9497,-97.2727,1.8539,1.5040,-0.000040,-0.000004,0.000010,0.000042,8.0061,2.2082,0,,,,
18.839,167.0105,-97.2120,0.8306,0.6678,-0.000041,-0.000005,0.000008,0.000042,7.9854,2.2130,0,,,,
18.889,167.0112,-97.2107,0.3488,0.7811,-0.000041,-0.000005,0.000007,0.000041,7.9630,2.2182,0,,,,
18.939,167.0704,-97.1512,1.7082,1.6404,-0.000041,-0.000005,0.000006,0.000041,7.9416,2.2231,0,,,,
18.990,167.1553,-97.0595,2.3497,2.2603,-0.000040,-0.000006,0.000004,0.000041,7.9214,2.2277,0,,,,
19.039,167.2985,-96.9248,2.8685,2.8980,-0.000040,-0.000006,0.000003,0.000041,7.8992,2.2327,0,,,,
19.089,167.4074,-96.8282,1.6000,1.4911,-0.000040,-0.000006,0.000002,0.000041,7.8786,2.2374,0,,,,
19.139,167.4497,-96.7714,0.6938,0.8455,-0.000040,-0.000006,0.000001,0.000040,7.8566,2.2423,0,,,,
19.189,167.4895,-96.7332,0.8395,0.6313,-0.000039,-0.000007,-0.000000,0.000040,7.8339,2.2473,0,,,,
19.240,167.5579,-96.6645,1.5931,1.5072,-0.000039,-0.000007,-0.000001,0.000040,7.8113,2.2523,0,,,,
19.289,167.5951,-96.6276,-0.1673,0.2043,-0.000039,-0.000007,-0.000002,0.000039,7.7897,2.2571,0,,,,
19.339,167.5628,-96.6605,-0.7075,-1.3400,-0.000038,-0.000007,-0.000002,0.000039,7.7671,2.2621,0,,,,
19.389,167.4846,-96.7394,-2.1353,-2.2570,-0.000038,-0.000007,-0.000003,0.000039,7.7450,2.2669,0,,,,
19.439,167.3641,-96.8655,-3.4413,-3.0406,-0.000037,-0.000007,-0.000003,0.000038,7.7241,2.2716,0,,,,
19.489,167.2065,-97.0154,-2.4688,-2.6141,-0.000037,-0.000007,-0.000004,0.000038,7.7011,2.2768,0,,,,
19.539,167.0508,-97.1717,-2.6026,-2.8812,-0.000036,-0.000007,-0.000004,0.000037,7.6797,2.2817,0,,,,
19.589,166.9413,-97.2893,-2.3483,-2.5226,-0.000036,-0.000007,-0.000005,0.000037,7.6593,2.2864,0,,,,
19.639,166.8278,-97.3944,-1.4043,-1.3531,-0.000035,-0.000007,-0.000005,0.000036,7.6371,2.2916,0,,,,
19.689,166.7174,-97.5064,-3.1882,-3.1200,-0.000035,-0.000006,-0.000005,0.000036,7.6164,2.2964,0,,,,
19.739,166.5867,-97.6412,-2.5427,-2.3922,-0.000034,-0.000006,-0.000005,0.000035,7.5962,2.3012,0,,,,
19.789,166.3748,-97.8472,-4.8270,-4.5519,-0.000033,-0.000006,-0.000005,0.000034,7.5748,2.3064,0,,,,
19.839,166.1398,-98.0827,-4.7478,-4.9873,-0.000033,-0.000005,-0.000006,0.000034,7.5544,2.3113,0,,,,
19.889,165.8293,-98.4017,-6.0495,-5.7375,-0.000032,-0.000005,-0.000006,0.000033,7.5326,2.3167,0,,,,
19.939,165.4995,-98.6607,-8.1952,-8.1999,-0.000032,-0.000005,-0.000006,0.000033,7.5125,2.3219,0,,,,
19.989,165.0288,-99.1941,-8.9505,-9.3872,-0.000031,-0.000004,-0.000006,0.000032,7.4924,2.3272,0,,,,
20.039,164.5064,-99.7430,-11.8179,-12.8118,-0.000031,-0.000004,-0.000006,0.000032,7.4733,2.3324,0,,,,
20.089,163.6838,-100.5383,-16.6929,-16.3325,-0.000030,-0.000004,-0.000006,0.000031,7.4542,2.3378,0,,,,
20.140,162.8045,-101.4215,-20.5170,-21.1792,-0.000030,-0.000003,-0.000006,0.000031,7.4359,2.3433,0,,,,
20.189,161.8329,-102.4352,-20.0175,-20.6072,-0.000029,-0.000003,-0.000006,0.000030,7.4179,2.3490,0,,,,
20.239,160.7172,-103.5064,-22.0094,-22.4670,-0.000029,-0.000003,-0.000006,0.000030,7.3995,2.3552,0,,,,
20.289,159.7489,-104.4699,-15.2655,-15.1708,-0.000029,-0.000002,-0.000006,0.000030,7.3814,2.3617,0,,,,
20.339,158.9397,-105.3159,-16.9347,-16.2753,-0.000029,-0.000002,-0.000007,0.000030,7.3620,2.3689,0,,,,
20.390,158.1985,-106.0243,-13.7476,-14.0693,-0.000030,-0.000001,-0.000007,0.000031,7.3421,2.3766,0,,,,
20.439,157.6556,-106.5671,-9.2764,-9.7494,-0.000030,-0.000001,-0.000007,0.000031,7.3230,2.3844,0,,,,
20.489,157.2044,-107.0232,-7.0564,-7.1913,-0.000030,-0.000000,-0.000007,0.000031,7.3063,2.3914,0,,,,
20.539,156.8964,-107.3240,-4.4547,-3.9116,-0.000031,0.000000,-0.000008,0.000031,7.2838,2.4008,0,,,,
20.590,156.7667,-107.4546,-1.9899,-1.6084,-0.000031,0.000001,-0.000008,0.000032,7.2632,2.4096,0,,,,
20.639,156.7188,-107.5023,-0.5075,-0.2936,-0.000031,0.000001,-0.000008,0.000033,7.2431,2.4182,0,,,,
20.689,156.7343,-107.4884,0.5803,0.6421,-0.000032,0.000002,-0.000009,0.000033,7.2210,2.4277,0,,,,
20.739,156.8167,-107.4046,1.8828,1.9649,-0.000032,0.000003,-0.000009,0.000034,7.1999,2.4368,0,,,,
20.789,156.9181,-107.3205,1.7243,1.9416,-0.000033,0.000003,-0.000009,0.000034,7.1792,2.4456,0,,,,
